,filepath,x_centroid,y_centroid,x_min,y_min,x_max,y_max,detection_confidence
0,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1651.5,1900.5,1353,1601,1950,2200,0.8302357
1,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1651.5,1938.0,1337,1648,1966,2228,0.83923227
2,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1656.5,1956.0,1340,1665,1973,2247,0.8211655
3,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1677.5,1963.5,1379,1691,1976,2236,0.7810958
4,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1746.0,2006.0,1403,1748,2089,2264,0.8133942
5,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1767.5,2041.5,1426,1752,2109,2331,0.81575835
6,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1779.0,2096.0,1459,1772,2099,2420,0.7947429
7,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1777.5,2145.5,1491,1853,2064,2438,0.7821613
8,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1795.0,2146.5,1492,1863,2098,2430,0.7883117
9,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1816.5,2157.5,1503,1883,2130,2432,0.79961175
10,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1824.0,2159.0,1509,1885,2139,2433,0.79988205
11,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1805.5,2152.0,1503,1851,2108,2453,0.7963201
12,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1798.5,2149.0,1471,1850,2126,2448,0.7932976
13,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1792.0,2150.0,1452,1855,2132,2445,0.7811169
14,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1783.0,2143.0,1441,1842,2125,2444,0.80229837
15,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1760.0,2102.5,1379,1776,2141,2429,0.7709083
16,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1721.5,2089.0,1342,1756,2101,2422,0.7833617
17,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1712.0,2090.5,1325,1761,2099,2420,0.7733882
18,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1684.0,2095.0,1292,1783,2076,2407,0.81115437
19,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1626.5,2081.5,1246,1757,2007,2406,0.7902506
20,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1622.5,2047.5,1250,1766,1995,2329,0.817007
21,/Volumes/SmithL0/2026/BIOL470/Final/Learning_Rig/bee_0408_3/fwd/cam1_2026-04-08_18-26-56.mp4,1595.0,2054.5,1225,1771,1965,2338,0.83275306
