,filepath,x_centroid,y_centroid,x_min,y_min,x_max,y_max,detection_confidence
0,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2781.5,1646.0,2410,1393,3153,1899,0.63901734
1,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2791.5,1626.5,2382,1343,3201,1910,0.5366115
2,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2786.5,1645.0,2412,1385,3161,1905,0.6408722
3,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2794.5,1643.5,2431,1391,3158,1896,0.55308497
4,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2788.5,1647.0,2415,1385,3162,1909,0.635355
5,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2792.0,1626.0,2381,1344,3203,1908,0.5263597
6,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2797.0,1641.0,2434,1388,3160,1894,0.6054385
7,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2801.5,1625.5,2397,1343,3206,1908,0.52831703
8,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2792.0,1648.5,2421,1384,3163,1913,0.5860883
9,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2791.0,1647.0,2423,1385,3159,1909,0.598994
10,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2785.5,1650.5,2409,1385,3162,1916,0.5985392
11,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2771.5,1649.0,2378,1393,3165,1905,0.75482947
12,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2819.0,1691.5,2473,1409,3165,1974,0.68014324
13,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2782.5,1722.5,2396,1502,3169,1943,0.53449154
14,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2800.5,1650.0,2419,1385,3182,1915,0.7466319
15,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2799.5,1625.5,2395,1345,3204,1906,0.5637188
16,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2798.0,1643.0,2435,1388,3161,1898,0.57720333
17,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2794.5,1648.5,2400,1386,3189,1911,0.7402476
18,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2817.5,1625.5,2421,1344,3214,1907,0.6613143
19,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2797.5,1643.5,2433,1387,3162,1900,0.5336423
20,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2796.5,1643.0,2434,1386,3159,1900,0.6053443
21,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2817.0,1621.5,2428,1330,3206,1913,0.5932318
22,/Volumes/SmithL0/2026/BIOL470/Final/0410_pull/bee_0409_exp_8/bee_0409_exp_8_opto_2026-04-09_20-31-45_fwd_arena_opto.mp4,2752.0,1692.5,2345,1479,3159,1906,0.50443625
